,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
706,1574208000,8232.23,8047.73,8133.57,18105.11,147086043.41,8093.6,direct,,879292831.74,1431277161.1,2310569992.83,1337251300.88,2868292441.78,4205543742.66,4928779745.06,11696969623.79,16625749368.86,6809937557.82
707,1574294400,8133.73,7437.33,8093.6,45760.44,354377783.29,7632.59,direct,,1010135276.2,2446730909.35,3456866185.56,1678422722.09,4290122905.19,5968545703.6,6025298284.5,15850030567.09,21875328851.59,9905194588.41
708,1574380800,7721.9,6815.03,7632.59,94065.31,680349857.19,7292.2,direct,,1248514115.29,4694044998.25,5942559113.55,2155445685.59,6992146388.16,9147592146.67,7193465945.5,23767626284.12,30961092229.62,15366451916.08
709,1574467200,7368.18,7119.41,7292.2,25474.86,185099411.4,7339.24,direct,,954812372.36,2096726265.2,3051538637.55,1446131482.41,3283933470.38,4730064952.79,5316674112.88,13770347469.21,19087021582.09,7908992026.69
710,1574553600,7364.59,6888.89,7339.24,35108.24,249710266.27,6930.09,direct,,860050988.45,2195648702.85,3055699691.3,1435362804.93,3950711043.37,5386073848.3,4928894840.79,14631437755.0,19560332595.79,8715824780.26
711,1574640000,7386.06,6560.13,6930.09,85742.76,596056755.83,7138.23,direct,,1127488068.35,4439339403.21,5566827471.56,1831340317.3,6235746150.86,8067086396.78,6206868441.4,22145691364.64,28352559806.04,13479110072.39
712,1574726400,7350.44,7042.5,7138.23,36264.64,259675008.66,7170.11,direct,,869985511.95,2511097927.22,3381083439.18,1300232623.07,3852794794.52,5153027417.6,4570109950.59,15327812094.01,19897922044.6,8364993845.97
713,1574812800,7681.51,6873.1,7170.11,66406.48,485895588.26,7531.5,direct,,1090972645.85,3247247949.51,4338220595.36,1858043343.24,5068364724.83,6926408068.07,5916262802.39,18851178882.31,24767441609.39,11046758485.83
714,1574899200,7663.45,7388.79,7531.5,29886.7,225350756.08,7442.33,direct,,662029488.22,2112867886.39,2774897374.61,1244997541.96,3561319603.76,4806317071.3,4365517093.89,14046186040.41,18411703134.29,7627615512.88
715,1574985600,7872.17,7425.49,7442.33,37243.54,285280637.6,7769.38,direct,,660331260.27,2297660190.89,2957991373.47,1306911961.04,3880669423.54,5187581384.58,4647055284.71,15208108084.37,19855163446.77,8314109179.07
716,1575072000,7821.01,7487.1,7769.38,24778.5,189533166.63,7571.77,direct,,542039693.25,1638020993.57,2180060762.54,1096027639.56,3220133551.82,4316161191.38,4048568403.57,13125918236.5,17174486564.35,6900025508.06
717,1575158400,7575.5,7261.95,7571.77,30676.77,226245528.68,7420.53,direct,,640047055.38,2161690103.21,2801737158.59,1258920593.08,3761236026.93,5020156545.8,4415647447.46,15186514908.39,19602162355.85,7865031026.21
718,1575244800,7442.62,7193.09,7420.53,25163.31,184009273.35,7320.94,direct,,591578439.97,1726417335.54,2317995775.5,1157667197.09,3100130011.01,4257797208.1,4125833091.67,12778074097.54,16903907189.2,6816199548.73
719,1575331200,7420.34,7260.93,7320.94,18521.73,135997337.7,7313.64,direct,,557062771.75,1287676904.24,1844739675.98,1053291051.65,2437577849.15,3490868900.81,3999291432.1,10232025172.85,14231316604.94,5489121807.25
720,1575417600,7764.68,7110.76,7313.64,49046.2,360525572.37,7207.78,direct,,611358565.84,2530551009.47,3141909575.31,1133747394.71,3887680264.15,5021427658.86,4029091718.15,13871428326.14,17900520044.29,8586437091.6
721,1575504000,7492.96,7175.85,7207.78,30054.36,220875659.79,7406.75,direct,,553570347.75,2211177814.63,2764748088.31,1155441223.27,3535617963.83,4691059187.1,4191921193.23,13562445337.25,17754366530.49,7565148829.75
722,1575590400,7607.79,7323.86,7406.75,28169.83,209851296.57,7558.58,direct,,574203100.37,1981993009.35,2556196109.73,1166885795.06,3324449349.48,4491335144.54,4153718319.26,12605035400.34,16758753719.6,7028495121.71
723,1575676800,7640.51,7503.1,7558.58,14093.87,106572219.77,7514.86,direct,,533240337.66,1324757771.44,1857998109.1,1071550801.07,2467189934.41,3538740735.48,3792085753.82,10105970276.4,13898056030.22,5890563591.24
724,1575763200,7594.8,7414.51,7514.86,15949.09,120000308.79,7539.7,direct,,521107571.85,1276545023.66,1797652595.52,1092389283.71,2022562072.71,3114951356.41,3776382999.26,9349473794.22,13125856793.48,5463352874.17
725,1575849600,7667.04,7296.42,7539.7,35089.72,262161330.42,7350.62,direct,,563966102.14,1756178449.23,2320144477.86,1232464562.73,2795896965.48,4028361528.21,4209482348.64,11464856028.43,15674338377.07,6554984701.35
726,1575936000,7403.64,7176.42,7350.62,23348.59,170419385.84,7233.84,direct,,801219250.34,1597560867.04,2398780117.38,1421425109.62,2670071976.32,4091497085.94,4596707241.78,11069775790.79,15666483032.58,6796759234.35
727,1576022400,7284.74,7167.13,7233.84,19799.94,143267855.45,7212.01,direct,,566150285.49,1182599148.08,1748749433.57,1101688906.06,1971448224.92,3073137203.1,4004572766.04,9327467496.36,13332040262.41,5488444039.9
728,1576108800,7307.96,7105.35,7212.01,28003.83,201666958.32,7199.39,direct,,557081166.85,1360255986.33,1917337153.17,1053997535.42,2149887745.3,3203885280.72,4134293047.83,9875682311.36,14009975287.19,6243703086.78
729,1576195200,7308.08,7199.39,7199.39,18725.31,135777984.61,7261.72,direct,,559219538.29,1188183540.15,1747403078.45,891458840.99,1868532561.99,2759991402.98,3777412620.03,8932859914.07,12710272534.1,5117561448.45
730,1576281600,7283.78,7033.14,7261.72,15624.21,111796861.42,7080.29,direct,,531907494.28,1131056148.67,1662963642.95,897764133.32,1847390258.04,2745154391.36,3874112720.91,8551109582.57,12425222303.48,5075565856.56
731,1576368000,7204.93,7030.37,7080.29,15972.7,113742866.17,7132.39,direct,,534255738.41,1144136279.32,1678392017.73,887659600.38,1737459761.4,2625119361.78,3638370578.69,8585460545.52,12223831052.89,4990854097.9
732,1576454400,7172.46,6869.19,7132.39,39619.58,278223344.11,6897.33,direct,,679889613.44,1546806675.37,2226696288.8,1181592017.27,2478805977.55,3660398063.79,4753851308.14,11107962012.76,15861813320.9,7359631199.29
733,1576540800,6948.12,6585.46,6897.33,46023.51,310739632.42,6635.84,direct,,735352069.48,2056591278.24,2791943347.72,1233016976.76,2651598848.72,3884615891.84,4755139955.76,12384513382.07,17139653271.48,7304470489.96
734,1576627200,7442.26,6450.69,6635.84,71573.09,491429584.47,7294.53,direct,,830775480.61,3566702897.66,4397478378.27,1435975280.22,4395484345.55,5831459698.71,7027691351.16,19140226612.0,26167917890.21,10362343213.55
735,1576713600,7376.98,7057.66,7294.53,34799.1,249541907.16,7159.26,direct,,588886506.34,1889832153.16,2478718731.09,1018924210.91,2686068727.25,3704992938.16,4921793582.83,12842304213.56,17764097867.98,6487062044.15
736,1576800000,7234.56,7094.06,7159.26,23556.25,168963964.55,7203.41,direct,,514526177.96,1207047392.44,1721573642.43,879308589.18,1875031271.26,2754339860.44,3755652964.95,9814871447.66,13570524412.62,5193622592.95
737,1576886400,7213.86,7132.82,7203.41,12101.12,86864836.52,7159.47,direct,,483986042.77,736473486.87,1220459601.23,784745067.83,1324265257.92,2109010325.75,3511855348.98,7608780366.93,11120635715.91,3893187407.4
738,1576972800,7527.4,7143.17,7159.47,27325.26,200586646.53,7517.58,direct,,573277946.09,1476630728.29,2049908674.38,1090341233.16,2613343702.63,3703684935.79,4288670385.09,11868549623.01,16157220008.1,6403133345.87
739,1577059200,7694.65,7275.28,7517.58,44770.93,336425000.06,7326.6,direct,,529954444.94,2212908899.96,2742863344.9,1081667792.89,3120082284.35,4201750077.23,4433160738.23,15122468803.27,19555629541.5,7572795813.07
740,1577145600,7429.42,7175.5,7326.6,27770.75,203013413.87,7260.91,direct,,462578417.33,1797692620.18,2260271037.5,964446780.41,2684993756.63,3649440609.64,3988941374.61,13058134395.07,17047075769.68,6011291850.65
741,1577232000,7280.52,7132.3,7260.91,15012.21,108513256.34,7202.72,direct,,407611216.31,1180767603.31,1588378819.62,902246848.09,1830980546.55,2733227466.67,3610518042.4,9949796784.66,13560314827.06,5017405388.46
742,1577318400,7442.21,7167.44,7202.72,23254.3,169067214.27,7207.23,direct,,450612956.59,1459257299.57,1909870256.16,843198918.86,2419572624.85,3262771543.71,3617524377.32,11884769837.72,15502294287.11,5805584918.66
743,1577404800,7267.46,7061.61,7207.23,25489.38,183588691.22,7253.82,direct,,505688962.96,1514311090.11,2020000053.07,906597003.78,2138616403.7,3045213407.48,3842172548.87,11026607076.65,14868779625.52,5290628891.11
744,1577491200,7368.09,7253.61,7253.82,14542.71,106581355.23,7316.23,direct,,456413351.13,1089295559.94,1545708911.06,838383403.54,1712990851.9,2551374255.44,3510318594.01,8967919916.62,12478238583.8,5049355688.61
745,1577577600,7540.65,7295.33,7316.23,18230.94,135257936.53,7399.49,direct,,504996471.79,1176857140.69,1681853612.48,960874758.99,1745400506.59,2706275265.58,3951743289.35,9295495508.34,13247238797.7,5281500235.63
746,1577664000,7414.07,7224.79,7399.49,23030.92,168180498.67,7234.44,direct,,486225554.89,1164252246.98,1650477729.53,994763714.32,1519597232.81,2514360947.13,4008311222.0,8968390723.89,12976701945.89,5014443207.68
747,1577750400,7325.24,7141.94,7234.44,19424.26,140384995.27,7183.88,direct,,509108285.42,1046401518.28,1555509803.7,934988519.33,1681635173.38,2616623692.71,3740026778.19,8798321542.02,12538348320.21,5106483871.68
748,1577836800,7267.16,7171.82,7183.88,11872.0,85986188.11,7189.94,direct,,417025147.93,805847684.31,1222872832.23,767524009.92,1258346702.01,2025870711.92,3085354817.94,7047121404.52,10132476222.46,3957061705.55
749,1577923200,7224.84,6945.83,7189.94,26531.32,187393954.35,6965.72,direct,,492881948.22,1331950846.37,1824832794.59,886355270.43,2086023541.49,2972378742.26,3420612514.99,9697663472.62,13118275987.61,5196470934.38
750,1578009600,7407.11,6882.62,6965.72,51975.01,376690440.38,7339.7,direct,,578138994.38,2654080218.77,3232219213.15,1225741937.11,3596043444.74,4821785455.25,4548132374.03,15458162427.57,20006294801.61,8573295856.49
751,1578096000,7405.75,7278.6,7339.7,22083.57,162106895.05,7357.5,direct,,497288274.75,1250933554.13,1748221828.88,912145988.93,1634654916.9,2546800905.82,3618075640.5,8927334091.13,12545409731.63,5017059679.05
752,1578182400,7501.42,7330.07,7357.5,24084.13,179147746.87,7359.96,direct,,472514289.57,1417989250.29,1890503466.27,980222435.88,2050060112.71,3030282548.58,3850433656.02,10294688482.3,14145122138.32,5812212005.32
753,1578268800,7799.63,7355.11,7359.96,46443.66,352286216.6,7762.69,direct,,678675296.92,2256177409.31,2934852706.23,1396034174.03,2842256855.85,4238291029.88,5109434229.78,13529502509.05,18638936738.83,8346039075.58
754,1578355200,8218.63,7736.57,7762.69,75423.75,600054472.25,8160.36,direct,,734101007.78,3190686152.96,3924787160.74,1503002850.02,4013280471.08,5516283239.5,5396197177.02,17582172358.65,22978369454.07,10330211638.13
755,1578441600,8458.65,7873.97,8160.36,85087.59,699004342.7,8045.15,direct,,683418195.43,3940369979.11,4623788174.53,1482773679.83,4930179747.59,6412953346.96,5296379931.15,20047796011.72,25344175942.87,11184569221.91
756,1578528000,8047.11,7757.04,8045.15,40045.64,316199456.84,7817.35,direct,,534351206.92,2231214903.85,2765566188.95,1066954141.69,2869246451.22,3936200671.09,4191943947.39,14493975871.57,18685919740.78,7097873235.31
757,1578614400,8192.05,7682.56,7817.35,55534.09,441131626.25,8190.31,direct,,774717000.13,3141813235.79,3916530154.02,1537662559.12,4467755298.57,6005417857.7,5636023164.55,19300740791.32,24936763955.87,10747477203.67
758,1578700800,8287.42,8003.87,8190.31,30734.63,250060123.9,8024.58,direct,,764459607.56,1991732453.09,2756191980.4,1468205965.04,2633031769.76,4101237734.8,5952329472.91,13967662267.9,19919991821.06,8783023579.93
759,1578787200,8185.14,7968.4,8024.58,17525.61,142197585.82,8181.49,direct,,629366599.85,1398316618.81,2027683300.47,1235797128.82,1874696964.44,3110494093.26,5422419782.9,11029952976.77,16452372759.67,6848013407.56
760,1578873600,8200.4,8057.37,8181.49,22746.0,184437465.66,8106.56,direct,,563878613.51,1330418551.86,1894297165.38,1094083225.31,1761538950.62,2855622175.93,4729610706.13,11238097781.68,15967708487.81,6000816187.52
761,1578960000,8874.07,8106.4,8106.56,89444.78,768098459.01,8820.95,direct,,1768562721.33,4662706889.71,6431269522.83,3680110748.72,6113849665.9,9793960414.62,12047904201.4,26240702224.9,38288606514.5,21526934207.6
762,1579046400,8890.04,8559.93,8820.95,50394.79,441186933.78,8813.21,direct,,1866905711.45,3002232060.6,4869137772.05,3447266909.25,3894124329.73,7341391238.98,11579092391.31,19721039756.92,31300132148.23,18352161403.87
763,1579132800,8846.78,8586.56,8813.21,33539.82,290989712.92,8719.63,direct,,1244164679.17,2089370099.37,3333534778.54,2376984304.64,2692236161.96,5069220466.6,8485314794.7,14368431716.44,22853746511.13,12405225769.14
764,1579219200,9004.35,8665.99,8719.63,48787.4,432856377.78,8894.83,direct,,1606162668.61,2957114785.9,4563277454.51,3099329241.67,3750969913.32,6850299154.99,10982414935.41,17617059559.68,28599474406.14,16132673607.0
765,1579305600,8974.65,8807.26,8894.83,19872.9,176837362.25,8909.28,direct,,1445300820.58,1584762056.87,3030062788.35,2906146998.36,2072591376.03,4978738285.3,9943169425.13,11936211621.9,21879381047.03,13636443025.86
